0,0,0.036003295332193375
0,1,0.12874698638916016
0,3,0.11369603872299194
0,12,0.6601419448852539
1,0,0.03026663139462471
1,1,0.10207917541265488
1,3,0.08623623102903366
1,12,0.7246383428573608
2,0,0.018415559083223343
2,1,0.07538142055273056
2,3,0.05883842334151268
2,12,0.7929057478904724
3,12,0.9968883991241455
4,0,0.009981408715248108
4,1,0.13565485179424286
4,3,0.10811758041381836
4,12,0.6570208072662354
4,14,0.02121981605887413
5,0,0.006351340562105179
5,1,0.10936304181814194
5,3,0.08290722966194153
5,12,0.7190333008766174
5,14,0.017086002975702286
6,1,0.08657847344875336
6,3,0.06032554805278778
6,12,0.7756017446517944
6,14,0.013690340332686901
7,1,0.06975618004798889
7,3,0.03726295009255409
7,12,0.8191152215003967
7,14,0.009988334029912949
8,1,0.05065900832414627
8,3,0.0005951635539531708
8,12,0.8720005750656128
8,14,0.0026306472718715668
9,12,0.9876920580863953
10,12,0.9748250842094421
11,0,0.05790700763463974
11,1,0.6711984872817993
11,12,0.23401273787021637
12,1,0.14648087322711945
12,2,0.004998665302991867
12,3,0.103022001683712
12,12,0.6384064555168152
12,14,0.05210411921143532
13,1,0.1197192594408989
13,3,0.07892795652151108
13,12,0.7007248401641846
13,14,0.049243826419115067
14,1,0.0997055247426033
14,3,0.059022802859544754
14,12,0.7498546242713928
14,14,0.047480423003435135
15,1,0.08482913672924042
15,3,0.03484555706381798
15,12,0.7894089818000793
15,14,0.047041382640600204
16,1,0.07350625842809677
16,3,0.002337981015443802
16,12,0.8262268900871277
16,14,0.046673450618982315
17,1,0.06947648525238037
17,12,0.8560404777526855
17,14,0.04000171646475792
18,1,0.09547105431556702
18,12,0.848969042301178
18,14,0.023594412952661514
19,1,0.3276909589767456
19,12,0.5880988836288452
19,14,0.03664248064160347
20,0,0.04590504989027977
20,1,0.7001034021377563
20,12,0.2107878029346466
20,14,0.00029310956597328186
21,1,0.1637885421514511
21,2,0.01988230273127556
21,3,0.09603764861822128
21,12,0.5970635414123535
21,14,0.0814666897058487
22,1,0.1376686990261078
22,2,0.004591919481754303
22,3,0.07385417073965073
22,12,0.6573880910873413
22,14,0.07952286303043365
23,1,0.12052468955516815
23,3,0.056248269975185394
23,12,0.699920654296875
23,14,0.07973694056272507
24,1,0.11101273447275162
24,3,0.031839270144701004
24,12,0.7290744185447693
24,14,0.08247503638267517
25,1,0.11563876271247864
25,3,0.00672965869307518
25,12,0.7355654239654541
25,14,0.08924387395381927
26,1,0.1365002989768982
26,12,0.7311400175094604
26,14,0.08926548063755035
27,1,0.2099384367465973
27,12,0.6770349740982056
27,14,0.07778710126876831
28,1,0.4308567941188812
28,12,0.4670981764793396
28,14,0.05794019624590874
29,0,0.02809217944741249
29,1,0.7364122271537781
29,12,0.17976026237010956
29,14,0.004626579582691193
30,1,0.1894325166940689
30,2,0.040594492107629776
30,3,0.08577253669500351
30,12,0.5184105634689331
30,14,0.13668614625930786
31,1,0.16373351216316223
31,2,0.019525859504938126
31,3,0.06648410111665726
31,12,0.5774767398834229
31,14,0.13498449325561523
32,1,0.1504496932029724
32,2,0.004525534808635712
32,3,0.051012713462114334
32,12,0.6129757165908813
32,14,0.13707329332828522
33,1,0.15016314387321472
33,3,0.025981871411204338
33,12,0.6270009279251099
33,14,0.1428634524345398
34,1,0.1718229353427887
34,3,0.005111951380968094
